id,post_date,reporting_date,country_code,author_id,overall_sentiment,brand,model,variant,ownership_status,vehicle_id,id-3,feedback_sentiment,feedback_subcategory
1312158,04/02/2025,10/02/2025,DE,4498,Neutral,Skoda,Enyaq,nan,Owner,5,686687,Neutral,Product Concern/Query
1029579,20/01/2025,27/01/2025,DE,302147,Negative,Skoda,Enyaq,nan,Owner,5,400024,Negative,Safety & Security
1029579,20/01/2025,27/01/2025,DE,302147,Negative,Skoda,Enyaq,nan,Owner,5,400026,Neutral,Aftersales (Dealer)
1029579,20/01/2025,27/01/2025,DE,302147,Negative,Skoda,Enyaq,nan,Owner,5,400022,Negative,12V Battery
1029579,20/01/2025,27/01/2025,DE,302147,Negative,Skoda,Enyaq,nan,Owner,5,400023,Negative,Product Concern/Query
1029579,20/01/2025,27/01/2025,DE,302147,Negative,Skoda,Enyaq,nan,Owner,5,400025,Negative,Handling/Driving Experience
552188,04/01/2025,06/01/2025,DE,373,Neutral,Skoda,Enyaq,nan,Owner,5,144720,Negative,Infotainment
1339507,09/02/2025,10/02/2025,DE,153,Neutral,Skoda,Enyaq,nan,Owner,5,729244,Neutral,Product Concern/Query
1333105,04/02/2025,10/02/2025,NL,572919,Negative,Skoda,Enyaq,60 Sportline,Pre-Ownership,5,704832,Negative,Ordering Process
551977,09/01/2025,13/01/2025,DE,368,Neutral,Skoda,Enyaq,nan,Pre-Ownership,5,144577,Neutral,Product Concern/Query
957974,23/01/2025,27/01/2025,NL,302778,Neutral,Skoda,Enyaq,nan,Pre-Ownership,5,446265,Neutral,Order Status
544833,10/01/2025,13/01/2025,ES,176508,Neutral,Tesla,Model 3,LR RWD,Not an Owner,18,105117,Positive,Overall Satisfaction With the Car
544833,10/01/2025,13/01/2025,ES,176508,Neutral,Tesla,Model 3,LR RWD,Not an Owner,18,105112,Positive,Quality
544833,10/01/2025,13/01/2025,ES,176508,Neutral,Tesla,Model 3,LR RWD,Not an Owner,18,105113,Neutral,Autonomy/Range
544833,10/01/2025,13/01/2025,ES,176508,Neutral,Tesla,Model 3,LR RWD,Not an Owner,18,105114,Neutral,Equipment/Specifications
544833,10/01/2025,13/01/2025,ES,176508,Neutral,Tesla,Model 3,LR RWD,Not an Owner,18,105115,Positive,Interior Design
544833,10/01/2025,13/01/2025,ES,176508,Neutral,Tesla,Model 3,LR RWD,Not an Owner,18,105116,Neutral,Charging Infrastructure
1330504,04/02/2025,10/02/2025,FR,341048,Neutral,Skoda,Enyaq,80,Owner,5,693332,Neutral,Product Concern/Query
1330504,04/02/2025,10/02/2025,FR,341048,Neutral,Skoda,Enyaq,80,Owner,5,693331,Neutral,Driving Technologies
1028815,25/01/2025,27/01/2025,DE,4498,Neutral,Skoda,Enyaq,nan,Owner,5,390787,Neutral,Product Concern/Query
1027262,24/01/2025,27/01/2025,FR,341120,Neutral,Skoda,Enyaq,60,Owner,5,464200,Neutral,Charging Experience
1029326,21/01/2025,27/01/2025,DE,153,Neutral,Skoda,Enyaq,nan,Owner,5,414000,Neutral,Charging Experience
994731,24/01/2025,27/01/2025,DE,429700,Neutral,Skoda,Enyaq,nan,Showing Interest,5,486035,Negative,Communication With Dealer
994731,24/01/2025,27/01/2025,DE,429700,Neutral,Skoda,Enyaq,nan,Showing Interest,5,486037,Neutral,Quality
994731,24/01/2025,27/01/2025,DE,429700,Neutral,Skoda,Enyaq,nan,Showing Interest,5,486038,Neutral,Autonomy/Range
994731,24/01/2025,27/01/2025,DE,429700,Neutral,Skoda,Enyaq,nan,Showing Interest,5,486034,Negative,Test Drive
994731,24/01/2025,27/01/2025,DE,429700,Neutral,Skoda,Enyaq,nan,Showing Interest,5,486039,Neutral,Driving Technologies
994731,24/01/2025,27/01/2025,DE,429700,Neutral,Skoda,Enyaq,nan,Showing Interest,5,486036,Negative,Communication From Brand
1330509,04/02/2025,10/02/2025,FR,341048,Neutral,Skoda,Enyaq,nan,Owner,5,709908,Neutral,OTA Update
1339701,07/02/2025,10/02/2025,DE,196665,Negative,Skoda,Enyaq,nan,Owner,5,726387,Negative,OTA Update
1029195,22/01/2025,27/01/2025,DE,657,Neutral,Skoda,Enyaq,85,Owner,5,391975,Negative,Autonomy/Range
1028797,25/01/2025,27/01/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,497663,Negative,Product Concern/Query
1028797,25/01/2025,27/01/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,497664,Negative,Quality
1028797,25/01/2025,27/01/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,497665,Negative,Handling/Driving Experience
1028797,25/01/2025,27/01/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,497666,Negative,Charging Experience
1028797,25/01/2025,27/01/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,497667,Negative,OTA Update
1028797,25/01/2025,27/01/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,497668,Negative,Overall Disappointment With the Brand
1339960,06/02/2025,10/02/2025,DE,443264,Neutral,Skoda,Enyaq,nan,Owner,5,728569,Negative,Infotainment
1026355,23/01/2025,27/01/2025,DE,442568,Neutral,Skoda,Enyaq,nan,Showing Interest,5,460641,Neutral,Switching to Another Brand
1029070,23/01/2025,27/01/2025,DE,443280,Neutral,Skoda,Enyaq,nan,Owner,5,391520,Neutral,OTA Update
1339988,07/02/2025,10/02/2025,DE,196659,Negative,Skoda,Enyaq,nan,Owner,5,722850,Neutral,Product Concern/Query
516442,06/01/2025,13/01/2025,NL,173518,Neutral,Skoda,Enyaq,60 BE,Pre-Ownership,5,102427,Negative,Communication With Dealer
1311966,05/02/2025,10/02/2025,DE,566551,Neutral,Skoda,Enyaq,nan,Owner,5,678682,Negative,Infotainment
1311966,05/02/2025,10/02/2025,DE,566551,Neutral,Skoda,Enyaq,nan,Owner,5,730212,Negative,Charging Experience
1311768,05/02/2025,10/02/2025,DE,657,Negative,Skoda,Enyaq,nan,Owner,5,678690,Negative,OEM Apps
551977,09/01/2025,13/01/2025,DE,368,Neutral,Skoda,Enyaq,nan,Pre-Ownership,5,144576,Neutral,Charging Experience
1312203,04/02/2025,10/02/2025,DE,4456,Negative,Skoda,Enyaq,nan,Owner,5,709554,Neutral,Infotainment
1312201,04/02/2025,10/02/2025,DE,4456,Neutral,Skoda,Enyaq,nan,Owner,5,679840,Neutral,Quality
1340013,07/02/2025,10/02/2025,DE,4456,Neutral,Skoda,Enyaq,nan,Owner,5,724809,Negative,OTA Update
552245,08/01/2025,13/01/2025,DE,196560,Negative,Skoda,Enyaq,nan,Owner,5,144816,Negative,Exterior Design
507140,05/01/2025,06/01/2025,DE,4463,Negative,Skoda,Enyaq,nan,Owner,5,90325,Negative,Quality
507140,05/01/2025,06/01/2025,DE,4463,Negative,Skoda,Enyaq,nan,Owner,5,90326,Negative,Satisfaction With Handover
551900,06/01/2025,13/01/2025,DE,4494,Positive,Skoda,Enyaq,,Owner,5,144356,Neutral,Product Concern/Query
551900,06/01/2025,13/01/2025,DE,4494,Positive,Skoda,Enyaq,nan,Owner,5,144355,Neutral,Product Concern/Query
551900,06/01/2025,13/01/2025,DE,4494,Positive,Skoda,Enyaq,nan,Owner,5,144354,Positive,Quality
533870,09/01/2025,13/01/2025,FR,187357,Negative,Tesla,Model 3,nan,Owner,18,113354,Negative,Product Concern/Query
538420,10/01/2025,13/01/2025,ES,508,Negative,Tesla,Model Y,nan,Pre-Ownership,17,136596,Negative,Order Status
538420,10/01/2025,13/01/2025,ES,508,Negative,Tesla,Model Y,nan,Pre-Ownership,17,136597,Negative,Cancellation
1312169,05/02/2025,10/02/2025,DE,566595,Negative,Skoda,Enyaq,nan,Owner,5,709594,Negative,Equipment/Specifications
1312173,06/02/2025,10/02/2025,DE,566595,Neutral,Skoda,Enyaq,nan,Owner,5,711766,Negative,Equipment/Specifications
809019,15/01/2025,20/01/2025,DE,187058,Negative,Tesla,Model 3,nan,Owner,18,240436,Negative,Overall Disappointment With the Brand
809003,16/01/2025,20/01/2025,DE,340819,Neutral,Tesla,Model 3,nan,Owner,18,257195,Neutral,Quality
809003,16/01/2025,20/01/2025,DE,340819,Neutral,Tesla,Model 3,nan,Owner,18,257194,Positive,Autonomy/Range
810519,13/01/2025,20/01/2025,FR,187322,Neutral,Tesla,Model 3,nan,Owner,18,264257,Negative,Product Concern/Query
810519,13/01/2025,20/01/2025,FR,187322,Neutral,Tesla,Model 3,nan,Owner,18,264258,Negative,Overall Disappointment with the Brand
810519,13/01/2025,20/01/2025,FR,187322,Neutral,Tesla,Model 3,nan,Owner,18,264256,Negative,Autonomy/Range
801321,13/01/2025,20/01/2025,FR,184784,Neutral,Tesla,Model 3,nan,Showing Interest,18,286475,Negative,Price
801321,13/01/2025,20/01/2025,FR,184784,Neutral,Tesla,Model 3,nan,Showing Interest,18,286474,Neutral,Autonomy/Range
809718,15/01/2025,20/01/2025,FR,187309,Neutral,Tesla,Model 3,nan,Owner,18,261915,Neutral,Handling/Driving Experience
810156,14/01/2025,20/01/2025,FR,341223,Positive,Tesla,Model 3,nan,Owner,18,263961,Positive,Electric Driving Experience
810156,14/01/2025,20/01/2025,FR,341223,Positive,Tesla,Model 3,nan,Owner,18,263960,Positive,Autonomy/Range
728142,14/01/2025,20/01/2025,NL,173385,Positive,Tesla,Model 3,nan,Owner,18,240186,Positive,Price
800730,14/01/2025,20/01/2025,FR,184760,Neutral,Tesla,Model 3,nan,Owner,18,286107,Negative,Switching to Another Brand
1312222,04/02/2025,10/02/2025,DE,4472,Negative,Skoda,Enyaq,nan,Owner,5,714153,Negative,OTA Update
1311688,03/02/2025,10/02/2025,DE,657,Neutral,Skoda,Enyaq,nan,Owner,5,686662,Neutral,Driving Technologies
1311910,03/02/2025,10/02/2025,DE,4483,Positive,Skoda,Enyaq,nan,Owner,5,680901,Neutral,Product Concern/Query
1344909,05/02/2025,10/02/2025,DE,386477,Positive,Skoda,Enyaq,iV 80x,Owner,5,722735,Positive,Driving Modes Experience
1339313,07/02/2025,10/02/2025,DE,443348,Negative,Skoda,Enyaq,nan,Owner,5,728458,Negative,Driving Technologies
1311956,06/02/2025,10/02/2025,DE,443348,Positive,Skoda,Enyaq,nan,Owner,5,693038,Neutral,Product Concern/Query
1339968,07/02/2025,10/02/2025,DE,196523,Negative,Skoda,Enyaq,nan,Owner,5,726097,Negative,Equipment/Specifications
1312156,06/02/2025,10/02/2025,DE,196523,Neutral,Skoda,Enyaq,nan,Owner,5,676964,Neutral,Product Concern/Query
1339630,09/02/2025,10/02/2025,DE,398,Positive,Skoda,Enyaq,nan,Owner,5,724418,Positive,Handling/Driving Experience
1339620,09/02/2025,10/02/2025,DE,398,Neutral,Skoda,Enyaq,nan,Owner,5,729995,Neutral,Product Concern/Query
1311777,06/02/2025,10/02/2025,DE,566493,Negative,Skoda,Enyaq,nan,Owner,5,695464,Negative,OEM Apps
1339622,09/02/2025,10/02/2025,DE,456070,Negative,Skoda,Enyaq,nan,Owner,5,723625,Negative,Driving Technologies
1339616,09/02/2025,10/02/2025,DE,456070,Negative,Skoda,Enyaq,nan,Owner,5,723791,Negative,Driving Technologies
534416,07/01/2025,13/01/2025,FR,187389,Negative,Tesla,Model 3,nan,Owner,18,113657,Negative,Product Concern/Query
534416,07/01/2025,13/01/2025,FR,187389,Negative,Tesla,Model 3,nan,Owner,18,113655,Negative,Overall Disappointment with the Brand
534416,07/01/2025,13/01/2025,FR,187389,Negative,Tesla,Model 3,nan,Owner,18,113656,Negative,Quality
1312176,06/02/2025,10/02/2025,DE,566597,Negative,Skoda,Enyaq,nan,Owner,5,680905,Negative,Infotainment
540278,06/01/2025,13/01/2025,IT,190379,Positive,Tesla,Model Y,nan,Owner,17,115029,Positive,Overall Satisfaction With the Car
1069180,21/01/2025,27/01/2025,FR,454617,Positive,Tesla,Model Y,UNSURE,Owner,17,510318,Neutral,Product Concern/Query
1069180,21/01/2025,27/01/2025,FR,454617,Positive,Tesla,Model Y,UNSURE,Owner,17,510319,Positive,Electric Driving Experience
1069180,21/01/2025,27/01/2025,FR,454617,Positive,Tesla,Model Y,UNSURE,Owner,17,510317,Positive,Autonomy/Range
1070738,24/01/2025,27/01/2025,FR,443046,Neutral,Tesla,Model Y,nan,Owner,17,510763,Negative,Resale Value
1069901,21/01/2025,27/01/2025,FR,455398,Neutral,Tesla,Model Y,nan,Owner,17,510529,Neutral,Product Concern/Query
1329207,04/02/2025,10/02/2025,DE,359,Neutral,Skoda,Enyaq,iV50,Owner,5,689859,Neutral,Equipment/Specifications
1329207,04/02/2025,10/02/2025,DE,359,Neutral,Skoda,Enyaq,iV50,Owner,5,689860,Positive,Quality
1329207,04/02/2025,10/02/2025,DE,359,Neutral,Skoda,Enyaq,iV50,Owner,5,689861,Neutral,Charging Experience
1329207,04/02/2025,10/02/2025,DE,359,Neutral,Skoda,Enyaq,iV50,Owner,5,689858,Neutral,Autonomy/Range
534948,10/01/2025,13/01/2025,ES,176502,Negative,Tesla,Model Y,nan,Owner,17,114353,Negative,Battery
539334,10/01/2025,13/01/2025,ES,176507,Neutral,Tesla,Model Y,nan,Pre-Ownership,17,107011,Positive,Test Drive
539334,10/01/2025,13/01/2025,ES,176507,Neutral,Tesla,Model Y,nan,Pre-Ownership,17,107012,Negative,Price
539334,10/01/2025,13/01/2025,ES,176507,Neutral,Tesla,Model Y,nan,Pre-Ownership,17,107013,Positive,Overall Satisfaction With the Car
507012,03/01/2025,06/01/2025,DE,173754,Positive,Skoda,Enyaq,Allrad,Owner,5,90197,Positive,Handling/Driving Experience
1339633,06/02/2025,10/02/2025,DE,574602,Positive,Skoda,Enyaq,nan,Owner,5,726090,Neutral,Product Concern/Query
1339431,08/02/2025,10/02/2025,DE,196535,Negative,Skoda,Enyaq,nan,Owner,5,724754,Negative,OEM Apps
1339314,07/02/2025,10/02/2025,DE,4507,Negative,Skoda,Enyaq,nan,Owner,5,726841,Negative,Product Concern/Query
1333153,07/02/2025,10/02/2025,NL,302730,Neutral,Skoda,Enyaq,nan,Owner,5,712702,Neutral,Delivery Timings
1311772,06/02/2025,10/02/2025,DE,443256,Positive,Skoda,Enyaq,nan,Owner,5,714194,Positive,OEM Apps
1311628,06/02/2025,10/02/2025,DE,443310,Neutral,Skoda,Enyaq,nan,Owner,5,705856,Negative,OEM Apps
1339502,09/02/2025,10/02/2025,DE,574578,Negative,Skoda,Enyaq,nan,Owner,5,728296,Negative,OEM Apps
1340082,09/02/2025,10/02/2025,DE,4572,Positive,Skoda,Enyaq,nan,Owner,5,728204,Neutral,Charging Experience
1312025,04/02/2025,10/02/2025,DE,155,Negative,Skoda,Enyaq,nan,Owner,5,666490,Negative,Product Concern/Query
1339627,09/02/2025,10/02/2025,DE,574598,Neutral,Skoda,Enyaq,nan,Owner,5,726093,Negative,Product Concern/Query
1312035,05/02/2025,10/02/2025,DE,566560,Neutral,Skoda,Enyaq,nan,Owner,5,714196,Neutral,Product Concern/Query
1311943,05/02/2025,10/02/2025,DE,576347,Neutral,Skoda,Enyaq,nan,Owner,5,701856,Neutral,Battery
711444,10/01/2025,13/01/2025,IT,301077,Positive,Tesla,Model Y,,Pre-Ownership,17,224573,Positive,Test Drive
1050008,23/01/2025,27/01/2025,FR,455292,Positive,Tesla,Model Y,Propulsion,Pre-Ownership,17,480028,Positive,Brand/Product Pride
1051942,22/01/2025,27/01/2025,FR,455592,Neutral,Tesla,Model Y,nan,Owner,17,481216,Neutral,Quality
1051316,25/01/2025,27/01/2025,FR,455491,Negative,Tesla,Model Y,nan,Owner,17,480925,Negative,Infotainment
990235,26/01/2025,27/01/2025,NL,427212,Negative,Tesla,Model Y,nan,Owner,17,492849,Negative,Switching to Another Brand
990235,26/01/2025,27/01/2025,NL,427212,Negative,Tesla,Model Y,nan,Owner,17,518003,Negative,Overall Disappointment With the Brand
1028175,21/01/2025,27/01/2025,FR,187309,Neutral,Tesla,Model 3,nan,Owner,18,465440,Neutral,Handling/Driving Experience
1028175,21/01/2025,27/01/2025,FR,187309,Neutral,Tesla,Model 3,nan,Owner,18,465439,Neutral,Driving Technologies
990263,26/01/2025,27/01/2025,UK,427231,Neutral,Tesla,Model 3,nan,Owner,18,492893,Negative,Overall Disappointment With the Brand
990263,26/01/2025,27/01/2025,UK,427231,Neutral,Tesla,Model 3,nan,Owner,18,492894,Positive,Quality
990263,26/01/2025,27/01/2025,UK,427231,Neutral,Tesla,Model 3,nan,Owner,18,492895,Negative,Product Concern/Query
990263,26/01/2025,27/01/2025,UK,427231,Neutral,Tesla,Model 3,nan,Owner,18,492892,Positive,Overall Satisfaction With the Car
1039278,25/01/2025,27/01/2025,NL,173291,Neutral,Tesla,Model 3,dual motor,Showing Interest,18,433305,Neutral,Test Drive
1039278,25/01/2025,27/01/2025,NL,173291,Neutral,Tesla,Model 3,dual motor,Showing Interest,18,433306,Neutral,Quality
1039278,25/01/2025,27/01/2025,NL,173291,Neutral,Tesla,Model 3,dual motor,Showing Interest,18,433307,Positive,Infotainment
1039278,25/01/2025,27/01/2025,NL,173291,Neutral,Tesla,Model 3,dual motor,Showing Interest,18,433308,Neutral,Handling/Driving Experience
1039278,25/01/2025,27/01/2025,NL,173291,Neutral,Tesla,Model 3,dual motor,Showing Interest,18,433309,Negative,Autonomy/Range
1039278,25/01/2025,27/01/2025,NL,173291,Neutral,Tesla,Model 3,dual motor,Showing Interest,18,433310,Neutral,Interior Design
1027161,25/01/2025,27/01/2025,FR,187289,Negative,Tesla,Model 3,nan,Owner,18,464129,Negative,Product Concern/Query
994781,23/01/2025,27/01/2025,DE,429732,Neutral,Tesla,Model 3,nan,Owner,18,405536,Negative,Communication With Dealer
994781,23/01/2025,27/01/2025,DE,429732,Neutral,Tesla,Model 3,nan,Owner,18,405535,Positive,Test Drive
1046772,25/01/2025,27/01/2025,FR,452304,Neutral,Tesla,Model 3,Performance,Owner,18,470094,Positive,Overall Satisfaction With the Car
1056440,21/01/2025,27/01/2025,FR,454661,Positive,Tesla,Model 3,nan,Owner,18,415273,Positive,Autonomy/Range
1071555,21/01/2025,27/01/2025,FR,454661,Positive,Tesla,Model 3,nan,Owner,18,511155,Positive,Charging Experience
1069489,20/01/2025,27/01/2025,FR,455719,Positive,Tesla,Model 3,Performance,Pre-Ownership,18,509547,Positive,Order Status
1054531,24/01/2025,27/01/2025,FR,455594,Positive,Tesla,Model 3,Highland,Owner,18,413791,Positive,Handling/Driving Experience
1074171,26/01/2025,27/01/2025,FR,454797,Positive,Tesla,Model 3,nan,Owner,18,509662,Positive,Overall Satisfaction With the Car
990931,26/01/2025,27/01/2025,UK,296738,Negative,Tesla,Model 3,Long Range,Pre-Ownership,18,493440,Positive,Overall Satisfaction With the Car
990931,26/01/2025,27/01/2025,UK,296738,Negative,Tesla,Model 3,Long Range,Pre-Ownership,18,493441,Negative,Overall Disappointment With the Brand
990931,26/01/2025,27/01/2025,UK,296738,Negative,Tesla,Model 3,Long Range,Pre-Ownership,18,493442,Negative,Switching to Another Brand
1083143,25/01/2025,27/01/2025,UK,300271,Negative,Tesla,Model 3,nan,Owner,18,513178,Negative,Charging Experience
1083143,25/01/2025,27/01/2025,UK,300271,Negative,Tesla,Model 3,nan,Owner,18,513179,Negative,Connectivity
1083143,25/01/2025,27/01/2025,UK,300271,Negative,Tesla,Model 3,nan,Owner,18,513177,Negative,Product Concern/Query
1044469,25/01/2025,27/01/2025,ES,450760,Negative,Tesla,Model 3,nan,Pre-Ownership,18,496158,Neutral,Delivery Timings
1044469,25/01/2025,27/01/2025,ES,450760,Negative,Tesla,Model 3,nan,Pre-Ownership,18,496159,Neutral,Test Drive
1044469,25/01/2025,27/01/2025,ES,450760,Negative,Tesla,Model 3,nan,Pre-Ownership,18,496157,Negative,Order status
1083104,24/01/2025,27/01/2025,UK,458619,Neutral,Tesla,Model 3,nan,Owner,18,513142,Negative,Switching to Another Brand
1046869,25/01/2025,27/01/2025,NL,452378,Neutral,Tesla,Model 3,Performance,Owner,18,470215,Positive,Test Drive
1046869,25/01/2025,27/01/2025,NL,452378,Neutral,Tesla,Model 3,Performance,Owner,18,470217,Positive,Quality
1046869,25/01/2025,27/01/2025,NL,452378,Neutral,Tesla,Model 3,Performance,Owner,18,470218,Positive,Overall Satisfaction With the Car
1046869,25/01/2025,27/01/2025,NL,452378,Neutral,Tesla,Model 3,Performance,Owner,18,470219,Neutral,Switching to Another Brand
1046869,25/01/2025,27/01/2025,NL,452378,Neutral,Tesla,Model 3,Performance,Owner,18,470216,Positive,Price
1059388,24/01/2025,27/01/2025,FR,454645,Positive,Tesla,Model 3,SR+,Owner,18,425436,Neutral,Driving Technologies
1059388,24/01/2025,27/01/2025,FR,454645,Positive,Tesla,Model 3,SR+,Owner,18,425437,Positive,Infotainment
1059388,24/01/2025,27/01/2025,FR,454645,Positive,Tesla,Model 3,SR+,Owner,18,425434,Negative,Driving Technologies
1059388,24/01/2025,27/01/2025,FR,454645,Positive,Tesla,Model 3,SR+,Owner,18,425435,Neutral,Infotainment
1052225,21/01/2025,27/01/2025,IT,455684,Negative,Tesla,Model 3,nan,Owner,18,481491,Negative,Overall Disappointment With the Brand
1054201,23/01/2025,27/01/2025,FR,455895,Neutral,Tesla,Model 3,nan,Owner,18,413592,Negative,Overall Disappointment With the Brand
1072462,21/01/2025,27/01/2025,FR,456505,Positive,Tesla,Model 3,nan,Owner,18,509321,Negative,Overall Disappointment With the Brand
1071968,23/01/2025,27/01/2025,FR,455305,Positive,Tesla,Model 3,nan,Pre-Ownership,18,511271,Neutral,Exterior Design
1059567,23/01/2025,27/01/2025,FR,454886,Neutral,Tesla,Model 3,nan,Owner,18,425774,Negative,OEM Apps
990961,26/01/2025,27/01/2025,UK,427647,Positive,Tesla,Model 3,nan,Owner,18,484037,Positive,Infotainment
990961,26/01/2025,27/01/2025,UK,427647,Positive,Tesla,Model 3,nan,Owner,18,484036,Positive,Overall Satisfaction With the Car
1028357,20/01/2025,27/01/2025,FR,443168,Negative,Tesla,Model 3,nan,Owner,18,465612,Negative,OTA Update
1049824,22/01/2025,27/01/2025,FR,454809,Positive,Tesla,Model 3,Highland,Owner,18,479931,Positive,Overall Satisfaction With the Car
1073286,22/01/2025,27/01/2025,FR,454809,Positive,Tesla,Model 3,Highland,Owner,18,511850,Positive,Brand/Product Pride
1047821,21/01/2025,27/01/2025,FR,454836,Positive,Tesla,Model 3,nan,Owner,18,478622,Positive,Satisfaction With Handover
1047821,21/01/2025,27/01/2025,FR,454836,Positive,Tesla,Model 3,nan,Owner,18,478623,Positive,Communication From Brand
810277,13/01/2025,20/01/2025,FR,341244,Negative,Tesla,Model 3,nan,Owner,18,276947,Negative,Autonomy/Range
805167,17/01/2025,20/01/2025,UK,339685,Negative,Tesla,Model 3,LR,Owner,18,290362,Negative,Autonomy/Range
815249,17/01/2025,20/01/2025,NO,343004,Neutral,Tesla,Model 3,LR RWD,Showing Interest,18,304049,Negative,Autonomy/Range
820722,16/01/2025,20/01/2025,FR,346778,Neutral,Tesla,Model 3,nan,Owner,18,329123,Neutral,OEM Apps
820722,16/01/2025,20/01/2025,FR,346778,Neutral,Tesla,Model 3,nan,Owner,18,329125,Neutral,Charging Experience
